9999,9999,9999,9999,9999,9999,9999,9999,9999,-96.42168,-110.5453,-112.713,-114.3548,-115.8991,-118.4211,-120,-120,-120,-120,-120,-121.8217,-124.3519,-125,-125.1755,-124.3976,-124.3945,-125,-125,-121.8309,-113.9223,-99.16436,9999,9999,9999,9999,-10.92195,-105.3007,-110.2078,-107.7957,-98.74154,-54.00306,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.0373663,-8.500886,-17.6484,-17.84205,-18.34926,-12.40011,-7.48703,9999,9999
9999,9999,9999,9999,9999,9999,9999,-3.284419,-100.7209,-110.6314,-112.9998,-114.5411,-116.0581,-117.9469,-120,-120,-120,-120,-120,-120.1018,-122.1881,-125,-126.6889,-127.5663,-126.4254,-126.5962,-126.8182,-126.404,-125.0926,-120.5832,-114.7998,-107.8303,-69.14713,-14.72548,-12.17168,-94.34805,-115.4216,-114.645,-110.1704,-20,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.930037,-12.48583,-22.04137,-27.89513,-28.20202,-27.61643,-23.65685,-21.15691,-11.29278,9999
9999,9999,9999,9999,9999,9999,-12.29999,-107.097,-113.886,-115.0344,-116.0373,-116.455,-117.5392,-119.2043,-120.7675,-121.7637,-121.8806,-121.3943,-120,-120.0818,-123.2906,-125,-127.3611,-129.4326,-128.6823,-128.8158,-128.8992,-128.3333,-127.5458,-129.0733,-126.0034,-116.9444,-106.851,-115.0333,-117.0096,-121.7469,-124.2683,-118.8647,-113.7398,-85.86553,-88.823,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-20.17154,-29.68834,-33.18398,-37.50985,-36.4844,-35.31516,-35,-35,-21.17092,9999
9999,9999,9999,9999,9999,9999,-100.8949,-110.7927,-115,-117.0389,-118.218,-118.7191,-119.5299,-120,-121.2887,-122.6852,-124.0139,-125,-123.8125,-124.8333,-125,-125,-127.886,-130,-130,-130,-130,-129.631,-130,-130,-130,-120,-121.0484,-120.7367,-125.0306,-125,-125,-120,-120.0378,-121.6445,-117.4102,-82.38564,-25.34748,-13.08787,9999,9999,9999,9999,9999,9999,9999,9999,9999,-36.12446,-44.52121,-44.62843,-43.61246,-43.05065,-39.22246,-36.10921,-35,-34.11666,-19.7614,9999
9999,9999,9999,9999,-4.086226,-25.30804,-88.77968,-109.5762,-115.2476,-118.4783,-120,-120,-120,-120,-120,-121.3448,-122.8028,-123.8169,-125,-125,-125,-125,-128.1667,-130,-129.9206,-130,-130,-130.0442,-130,-130,-130,-130,-128.2984,-130.5385,-130.6547,-125.5746,-117.9511,-114.3441,-123.5072,-130,-125.8564,-117.7667,-98.93412,-32.89593,9999,9999,9999,9999,9999,9999,9999,9999,9999,-7.030363,-45.96286,-47.95261,-47.33659,-45.85392,-41.31805,-36.90255,-35,-21.23409,-4.390729,9999
9999,9999,9999,9999,-18.3772,-42.29916,-89.85821,-111.5,-116.7044,-119.4535,-120,-120,-120,-120,-120,-120,-121.4009,-121.7485,-122.6208,-123.8113,-124.0374,-123.8793,-124.3292,-124.9456,-126.6667,-129.4203,-130.747,-133.1566,-133.9526,-132.695,-131.4485,-131.7062,-131.7736,-136.875,-139.2718,-125,-119.267,-117.1298,-129.134,-132.0086,-126.7252,-117.7686,-80.52702,-52.27934,9999,-9.691128,9999,9999,9999,9999,9999,9999,-19.12342,-44.86479,-49.34255,-57.27285,-50.36077,-48.02222,-43.63207,-28.66109,-20.15076,9999,9999,9999
9999,9999,9999,-14.9773,-61.94757,-70.47227,-101.255,-111.8428,-116.4253,-119.3246,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120.0196,-121.3281,-121.9591,-122.6424,-123.7791,-124.6396,-126.7904,-130.0288,-132.6837,-131.547,-129.7149,-134.7222,-134.3182,-134.7169,-144.3994,-145,-145,-142.0986,-139.1537,-139.127,-137.9857,-133.0894,-84.11066,-93.90958,-80.35669,-16.68916,-85,-59.45708,-18.5808,-1.101659,9999,9999,9999,9999,-47.09904,-69.80247,-74.87566,-58.42199,-51.74675,-43.34895,-19.86222,9999,9999,9999,9999
9999,9999,9999,-45.01392,-91.12862,-101.7773,-108.7915,-113.5473,-116.1909,-119.0186,-120,-119.4891,-119.3401,-120,-120,-119.8886,-119.3002,-119.6752,-120,-120,-120,-120.6289,-121.897,-122.8531,-123.8834,-124.4414,-125,-126.1851,-125,-125,-127.8677,-135,-137.19,-145,-145,-145,-145,-144.5793,-141.1785,-139.9275,-135.1253,-121.2746,-130,-122.0128,-119.0209,-110.924,-105.8587,-86.56208,-27.16674,9999,9999,9999,-16.0653,-69.50619,-96.38525,-91.80241,-59.95683,-55.84336,-44.14397,-27.15167,9999,9999,9999,9999
9999,9999,9999,-55.89008,-104.6934,-110.1451,-112.5063,-115.4408,-117.5216,-120,-119.7533,-118.8724,-118.0908,-118.628,-119.0678,-118.9677,-118.469,-118.844,-119.2191,-119.5941,-119.9692,-120.193,-121.3422,-122.341,-123.1525,-123.4671,-125,-125,-125,-125,-125.6982,-132.9228,-139.6836,-145,-145,-145,-145,-143.5669,-140.4811,-137.8063,-135.2308,-133.0244,-134.2965,-134.2882,-134.1207,-130.5343,-125.8752,-105.5757,-62.52529,9999,9999,9999,-38.68642,-92.46844,-101.9757,-91.4708,-67.93221,-52.96667,-0.1450553,9999,9999,9999,9999,9999
9999,9999,-32.28205,-91.76349,-107.5756,-112.2963,-115.2597,-116.9195,-118.8523,-120,-119.1367,-118.2558,-117.3749,-117.278,-117.7625,-117.9005,-117.6378,-118.0128,-118.3879,-118.7629,-119.1398,-120,-120.7986,-121.6425,-122.1885,-123.2146,-125,-125,-125,-125,-129.9172,-138.9763,-145,-145,-145,-145,-144.6137,-142.5101,-140.3867,-138.0392,-135.9415,-140,-140,-139.7407,-136.6038,-133.6917,-131.0598,-114.1155,-80.26855,-48.22807,-4.43808,-15.383,-56.61318,-110,-105,-87.66514,-48.16362,-28.73372,-7.027625,9999,9999,9999,9999,9999
9999,9999,-85,-100.973,-108.227,-113.7382,-116.5152,-118.598,-120,-119.401,-118.5201,-117.6392,-116.7583,-115.9503,-116.4775,-116.9055,-116.8065,-117.1816,-117.5567,-117.9806,-118.9748,-120,-120.1001,-120.9261,-121.1912,-123.0406,-125,-125,-125,-125.1967,-129.9659,-145,-145,-145,-145,-145,-143.9177,-142.4513,-140.7094,-139.7457,-139.5736,-140,-140,-139.8832,-137.3148,-134.8092,-131.8867,-126.1193,-118.3834,-112.1271,-57.97396,-51.1717,-110,-111.5041,-110.4887,-101.7558,-75.85303,-38.84776,-19.57205,9999,9999,9999,9999,9999
9999,-1.34295,-102.4347,-107.2503,-109.6776,-113.8687,-116.6563,-118.6623,-119.1972,-118.5324,-117.7309,-116.9294,-116.1278,-115.3091,-115.1975,-115.7931,-115.9753,-116.3504,-116.894,-117.8986,-119.1667,-120,-120,-120,-120.1913,-122.8667,-125,-125.7014,-128.8376,-135,-131.8869,-142.3982,-143.9852,-143.0449,-143.4167,-143.721,-142.7509,-141.438,-140.1251,-142.2,-145,-141.7901,-140,-139.3,-136.8,-134.5313,-133.1064,-132.9204,-133.1912,-130.8333,-77.96196,-73.45729,-110.6713,-115.9653,-114.4417,-107.4632,-84.99454,-57.69283,-36.00885,-10.1895,9999,9999,9999,9999
9999,9999,-90.76086,-107.7727,-111.6739,-113.9948,-115.6548,-117.2838,-117.6728,-117.1501,-116.5674,-115.7658,-115,-115,-115,-115,-115.1613,-115.7317,-116.8262,-117.7298,-118.6331,-118.8174,-118.1829,-118.5108,-119.4022,-120.4974,-125,-126.7708,-130,-133.3965,-135,-138.0099,-140.1099,-140,-140,-142.4079,-141.5841,-140.2712,-142.8244,-145,-145,-142.6358,-139.2888,-136.9792,-135.1875,-135,-135,-135,-135.9459,-134.0476,-130.501,-82.19154,-101.1724,-120,-114.1481,-102.404,-83.81464,-80.71118,-54.25463,-22.73621,9999,9999,9999,9999
9999,9999,-0.6742338,-107.9898,-111.3848,-113.1373,-114.987,-115.6438,-116.1538,-115.6961,-115.06,-115,-115,-115,-115,-114.0645,-114.3644,-115,-115.7918,-116.7942,-116.9479,-117.1015,-116.3617,-116.5447,-117.4679,-117.3256,-115,-122.4744,-127.5376,-130.817,-133.3179,-135.6863,-137.634,-138.1765,-138.1298,-139.8884,-140.4173,-141.6211,-143.1173,-144.4271,-145,-143.1485,-137.8748,-135,-135,-135,-135,-137.3276,-139.3218,-137.3703,-136.3706,-132.8011,-122.7445,-120,-115.2661,-110.6275,-86.30663,-80.35535,-80,-33.47147,9999,9999,9999,9999
9999,9999,-73.53865,-107.2286,-110.4122,-112.2831,-114.2028,-114.9281,-114.6951,-115,-114.0167,-112.1143,-113.9074,-114.1385,-113.1394,-112.7304,-113.5131,-114.3747,-115,-115.0784,-115.232,-115.3857,-115.026,-115,-115.298,-115.2801,-115,-115,-121.925,-130,-134.6429,-135,-135,-135.2232,-135.9668,-137.561,-139.7368,-140.5897,-141.8303,-143.8343,-145,-141.3095,-137.8804,-136.1178,-137.6484,-140,-139.2832,-140,-140,-140,-138.5245,-135,-125,-119.6838,-114.1636,-107.2849,-83.69906,-80,-80,-37.75658,9999,9999,9999,9999
9999,9999,-91.00462,-106.0711,-109.5216,-111.2852,-112.523,-113.3387,-112.6316,-112.5087,-111.1425,-87.85425,-110.0161,-111.6667,-111.2152,-111.8834,-112.7712,-113.7724,-114.8717,-115,-115,-115,-114.0909,-113.3202,-113.2667,-113.9907,-115,-115,-120,-122.4857,-130.7407,-135,-135,-135,-135,-135,-135.4167,-140,-141.8099,-144.2506,-143.6546,-140.4762,-139.2391,-138.7059,-140,-140,-140,-140,-140,-140,-136.8192,-133.2848,-129.2593,-123.8073,-114.5039,-105.5164,-93.73452,-82.77779,-70.34797,-41.96454,-3.30619,9999,9999,9999
9999,-50.00381,-99.22568,-107.1631,-110,-110,-110.6766,-111.8169,-110.9202,-109.8283,-100.1002,-18.57717,-105.1985,-107.798,-110.3643,-111.5003,-112.6363,-113.7724,-114.9084,-115,-115,-115,-113.1424,-110.8442,-110.5238,-112.1579,-113.8685,-115,-117.037,-118.8192,-122.155,-132.5,-135,-135,-135,-135,-135,-136.7361,-141.5556,-144.4458,-144.3721,-142.1329,-141.6053,-142.8976,-142.9104,-142.2243,-141.253,-140,-140,-140,-136.6449,-133.9899,-130.6319,-125.2598,-114.6021,-106.2696,-100.188,-90,-67.83174,-37.42935,-6.322488,9999,9999,9999
9999,-39.1666,-92.46615,-105.788,-110,-110,-110,-110.0679,-106.7819,-54.37121,9999,9999,-73.4994,-93.47572,-110,-110.8851,-112.1909,-113.4968,-115,-115,-115,-113.9012,-111.9258,-108.126,-105,-110.7936,-112.0438,-112.913,-114.0869,-114.7082,-118.0448,-125.4728,-133.3574,-134.6974,-135,-135,-135,-135.4938,-140,-143.157,-145,-144.4389,-145.1994,-148.929,-147.3529,-145,-143.8886,-141.4364,-140.6305,-140,-137.1798,-132.8939,-127.7256,-123.2732,-115.693,-105.6299,-95.51917,-83.13622,-57.80886,-20,-4.843459,9999,9999,9999
9999,-23.88818,-86.99848,-105.4859,-110,-110,-110,-110,-102.0886,-55.93802,9999,9999,9999,-7.012666,-94.61681,-109.5023,-111.0215,-113.4624,-115,-115,-114.0264,-112.1284,-110.3838,-105.5114,-105,-110,-110,-110,-111.1728,-110.7708,-113.2029,-115.5657,-115,-125,-134.6625,-135,-135,-135,-140,-143.6534,-149.2474,-151.4351,-154.0217,-155,-155,-153.4874,-149.0139,-144.9701,-143.0475,-140.9504,-137.7193,-124.2016,-117.3734,-114.6983,-110,-97.00813,-89.20768,-72.27851,-41.65318,-13.35494,-4.226368,9999,9999,9999
9999,9999,9999,9999,-105.6522,-107.7191,-110,-108.1756,-104.7848,-28.40529,9999,9999,9999,9999,-18.10038,-105.6079,-109.8491,-114.1687,-115,-115,-113.0967,-111.0297,-108.6814,-105.5922,-105,-108.2711,-108.7544,-107.9092,-108.5833,-105,-106.8275,-110.8058,-112.3684,-113.09,-121.8245,-131.9878,-135,-135,-139.2996,-147.691,-150.9044,-152.8125,-155,-155,-155,-153.5476,-150.2143,-145.6503,-143.2711,-140.5908,-140,-126.9003,-114.4585,-105.3073,-99.28775,-91.51537,-79.51157,-62.98868,-21.50946,-12.36728,-3.256955,9999,9999,9999
9999,9999,9999,9999,-19.34037,-90.15454,-90.99628,-87.53354,-44.16117,9999,9999,9999,9999,9999,9999,-90.47256,-110.004,-112.3746,-114.0708,-114.9233,-112.4774,-110.0365,-107.8828,-105.6182,-105,-105,-105.6379,-105.5204,-105,-104.75,-105,-105,-105.2694,-104.0255,-104.4202,-109.8031,-132.683,-125,-140.2137,-147.4898,-151.5894,-153.5277,-155,-155,-155,-150.8382,-143.2409,-145,-142.3545,-140,-140,-131.206,-114.1157,-102.3948,-90.05886,-78.04742,-65.08899,-49.22375,-18.44114,-10.45239,-2.642521,9999,9999,9999
9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-21.1607,-105,-111.0068,-112.527,-113.319,-112.1553,-109.9839,-107.1793,-105.0141,-105,-105,-104.7555,-104.7448,-103.8984,-102.8797,-102.8592,-104.1667,-98.75336,-97.41203,-97.63623,-99.68277,-105.5809,-120,-141.2895,-150.1473,-151.9483,-153.6632,-155,-155,-152.2095,-102.6654,-105.7602,-139.5175,-139.529,-139.2614,-140,-140,-124.9242,-102.5692,-75.39732,-60.14903,-51.35015,-36.42056,-17.66535,-9.411362,-1.166395,9999,9999,9999
9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-94.37594,-108.6034,-111.2868,-111.6329,-111.4601,-110,-107.4259,-105,-105,-104.8864,-103.5516,-103.2879,-102.2881,-101.1138,-100,-99.13801,-96.6802,-94.66647,-94.18311,-96.48961,-101.773,-105,-142.5562,-150.028,-151.0993,-152.1705,-153.7533,-152.0833,-150.5958,-136.4542,-131.0208,-135.9818,-137.1754,-136.0876,-134.7901,-129.1728,-105.8891,-89.52859,-67.74451,-47.58162,-41.95134,-26.52952,-15.06213,-7.25006,9999,9999,9999,9999
9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-38.27266,-100.8669,-110,-110,-110.0733,-108.8261,-106.862,-105,-105,-103.6825,-102.3477,-101.7727,-100.8757,-98.94965,-95.4203,-95,-94.50417,-92.9104,-91.4862,-90.87059,-95.29088,-121.1092,-140.7621,-148.5492,-150,-150.3563,-144.7242,-124.3417,-128.2305,-128.3606,-127.3159,-131.3182,-133.4836,-134.3448,-130.9579,-110.508,-89.63935,-61.01154,-34.23139,-13.38331,-16.78068,-17.45112,-12.66109,-4.517006,9999,9999,9999,9999
9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-46.63712,-110,-110,-110,-107.536,-105.4403,-105,-104.1824,-102.5833,-101.1437,-100.2576,-98.34315,-95.09156,-93.93412,-93.09023,-92.30396,-91.0551,-89.37544,-83.98148,-87.80273,-125.2066,-134.8805,-137.5353,-138.2712,-125.0427,-88.81956,-23.18408,-53.44318,-118.9293,-98.9646,-114.8382,-120.0452,-108.236,-125.0208,-85.67174,-63.83131,-54.05952,-15.07884,9999,9999,-2.840474,-2.336905,9999,9999,9999,9999,9999
9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-7.574864,-72.22539,-105.6066,-110,-110,-110,-107.9094,-105,-104.3605,-103.1224,-101.4252,-99.78386,-97.48956,-94.99837,-93.8527,-93.40509,-92.15553,-90.82456,-86.07767,-76.55496,-79.367,-80,-123.1323,-130,-125,-126.2757,-99.99992,-25.11506,-44.75174,-75.97667,-94.41478,-20,-32.29502,-88.7089,-85.31124,-93.39859,-75.01692,-57.13445,-32.05081,-2.731141,9999,9999,9999,9999,9999,9999,9999,9999,9999
9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-84.40082,-100.2463,-109.6073,-110,-110,-110,-107.7251,-104.5977,-103.2078,-101.9698,-100.6439,-98.37279,-95.81091,-93.82687,-92.66335,-92.24869,-91.74356,-90.4126,-84.18018,-70,-71.51067,-77.59686,-124.2228,-126.4319,-125,-121.6667,-92.42666,-20,-101.8501,-108.6532,-51.59356,-20,-34.09803,-60.16852,-65.71901,-69.31216,-54.2258,-45.17825,-18.88889,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-96.61916,-100.8287,-106.5272,-109.5213,-108.8071,-107.968,-106.4114,-104.8952,-103.1894,-101.5709,-100.132,-97.23978,-94.6282,-92.76408,-91.59037,-90.93488,-90.65829,-90.00063,-87.85777,-70,-76.89556,-84.52488,-115.6237,-124.2351,-125,-125.4368,-112.6635,-109.9692,-146.7082,-114.1985,-20,-23.06042,-40,-48.99385,-60.39486,-61.11201,-56.44826,-40.75426,-13.28701,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-0.8264621,-93.75014,-102.2917,-105.3922,-107.9861,-108.1362,-106.8972,-105.6581,-105,-103.7718,-102.0661,-100,-96.38338,-93.82952,-91.87868,-89.08245,-90,-90,-85,-90,-70,-95.01823,-100,-105,-108.4555,-122.8456,-146.8225,-141.9406,-130.8251,-125,-103.5673,-53.20299,-49.16094,-48.349,-46.17832,-45.93973,-52.4395,-52.00923,-25.40877,-3.78893,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-47.00705,-90.41599,-99.78182,-105.2551,-106.3938,-106.987,-106.2633,-105.0242,-105,-104.5333,-101.3371,-99.10498,-95,-95,-93.49653,-91.42616,-91.56645,-90.66619,-88.633,-91.42944,-100.7377,-108.2016,-104.8869,-105,-105,-111.5523,-119.3129,-145.44,-126.0278,-111.6485,-93.59583,-74.42619,-60.44888,-46.292,-34.27655,-21.95954,-40.67803,-31.79049,-12.82109,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-85.07627,-98.03381,-101.1063,-104.4756,-105,-105.3947,-105.6293,-105,-105,-104.0972,-101.3763,-95,-95,-95,-95,-93.99813,-96.60853,-95.88654,-83.14406,-104.0413,-110,-110,-110,-106.3546,-105,-105,-111.8182,-117.9825,-116.6843,-110,-95.03808,-89.53249,-57.09506,-38.83646,-22.64551,-20,-20,-24.73548,-1.011956,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-70.092,-96.88311,-101.1806,-103.0611,-105,-105,-105,-105,-105,-104.7481,-103.1237,-101.4993,-98.71848,-95,-95,-95,-96.33248,-100.3333,-103.4899,-99.11543,-101.875,-108.8095,-110,-110,-110,-106.4679,-105.696,-110.7018,-112.4402,-113.126,-111.1089,-110,-93.754,-57.50729,-30.21946,-18.2381,-17.28244,-17.73705,-10,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-16.8806,-94.29846,-100.8608,-102.6816,-104.4841,-105,-105,-105,-105,-105,-104.1351,-102.5107,-101.241,-100.2305,-95,-95,-95,-95,-95.84038,-100,-105,-107.2917,-110,-110,-110,-110,-110,-110,-110,-110.007,-111.3974,-110.0176,-102.917,-93.64355,-60.76489,-25.67077,-15.30117,-11.91697,-8.825881,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-91.46082,-100.7048,-102.2829,-104.0842,-105,-105,-105,-105.0807,-105.3476,-105,-104.2867,-103.6847,-103.0826,-101.1966,-100.323,-100.1327,-100,-97.88522,-100.2928,-101.5278,-105,-105.0926,-108.2655,-110,-110,-110,-110,-110,-110,-110,-110,-106.3521,-100.5435,-91.37927,-64.06667,-19.19404,-12.57535,-7.042903,-2.352066,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,-8.080069,-51.4598,-97.91817,-102.4277,-104.0252,-105,-105.4958,-105.7627,-106.0297,-106.2966,-106.4182,-105.3188,-105,-105,-104.9242,-104.1323,-102.8545,-102.7111,-101.5145,-101.3996,-102.2487,-103.6957,-105,-105,-105,-96.53451,-86.95127,-55.96458,-108.138,-110,-110,-110,-106.8917,-103.83,-95.9281,-82.86405,-41.99252,-14.69431,-7.687627,-2.459351,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
9999,9999,9999,9999,9999,9999,9999,9999,9999,-7.463413,-38.54205,-90.78876,-101.014,-104.8903,-105.3785,-105.8954,-106.4822,-106.9786,-107.2456,-107.5125,-107.0229,-105.9088,-105,-105,-105,-105,-105,-105,-104.3307,-103.9067,-103.8522,-104.7472,-105,-105,-102.902,-97.73316,-52.32059,-54.88612,-101.2821,-102.4965,-104.4002,-90.83334,-100.0132,-94.8829,-91.35194,-76.16226,-33.86568,-11.80337,-2.275304,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
9999,9999,9999,9999,9999,9999,9999,9999,-7.605406,-30.32188,-68.57133,-92.59147,-101.8992,-105.4228,-106.1854,-106.7946,-107.3631,-108.013,-108.4614,-108.7269,-107.8909,-107.0983,-106.5158,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-104.008,-101.0601,-95.85332,-100,-100,-97.3054,-94.32616,-85.85972,-83.79321,-90,-78.9601,-65.76067,-41.69651,-11.87698,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
9999,9999,9999,9999,9999,9999,9999,9999,-33.19368,-82.7292,-91.52874,-96.5964,-105.1302,-106.006,-106.9056,-107.6682,-108.2662,-108.8656,-109.5868,-109.7436,-109.3264,-108.6185,-106.875,-105.079,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-103.5837,-101.809,-100.0344,-100,-97.1441,-93.1626,-89.41063,-81.73519,-78.0443,-78.18803,-68.14285,-55.32746,-41.33904,-12.30168,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
